sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,value,HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 07:19:12 +0000,2025-10-03 08:03:39 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 08:03:39 +0000,2025-10-03 08:13:09 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 08:13:09 +0000,2025-10-03 08:23:38 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 08:23:38 +0000,2025-10-03 08:34:38 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 08:34:38 +0000,2025-10-03 09:08:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 09:08:36 +0000,2025-10-03 09:19:35 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 09:19:35 +0000,2025-10-03 09:23:05 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 09:23:05 +0000,2025-10-03 10:23:32 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 10:23:32 +0000,2025-10-03 10:45:01 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 10:45:01 +0000,2025-10-03 10:46:01 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 10:46:01 +0000,2025-10-03 10:47:01 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 10:47:01 +0000,2025-10-03 10:47:31 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 10:47:31 +0000,2025-10-03 10:53:01 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 10:53:01 +0000,2025-10-03 11:26:29 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 11:26:29 +0000,2025-10-03 11:39:29 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 11:39:29 +0000,2025-10-03 12:13:57 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 12:13:57 +0000,2025-10-03 12:17:57 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 12:17:57 +0000,2025-10-03 12:20:57 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 12:20:57 +0000,2025-10-03 12:48:55 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 12:48:55 +0000,2025-10-03 12:52:55 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 12:52:55 +0000,2025-10-03 13:00:25 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 13:00:25 +0000,2025-10-03 13:25:54 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 13:25:54 +0000,2025-10-03 13:58:22 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 13:58:22 +0000,2025-10-03 14:09:22 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 14:09:22 +0000,2025-10-03 14:22:51 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 14:22:51 +0000,2025-10-03 14:24:21 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-03 14:24:21 +0000,2025-10-03 14:48:50 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 05:55:36 +0000,2025-10-04 06:04:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 06:04:06 +0000,2025-10-04 06:12:05 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 06:12:05 +0000,2025-10-04 06:19:05 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 06:19:05 +0000,2025-10-04 06:52:04 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 06:52:04 +0000,2025-10-04 06:53:04 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 06:53:04 +0000,2025-10-04 06:57:03 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 06:57:03 +0000,2025-10-04 07:03:33 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 07:03:33 +0000,2025-10-04 07:45:01 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 07:45:01 +0000,2025-10-04 07:48:01 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 07:48:01 +0000,2025-10-04 07:52:31 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 07:52:31 +0000,2025-10-04 08:17:59 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 08:17:59 +0000,2025-10-04 09:17:26 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 09:17:26 +0000,2025-10-04 09:20:56 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 09:20:56 +0000,2025-10-04 09:22:56 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 09:22:56 +0000,2025-10-04 09:33:25 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 09:33:25 +0000,2025-10-04 09:36:55 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 09:36:55 +0000,2025-10-04 09:48:55 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 09:48:55 +0000,2025-10-04 10:38:22 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 10:38:22 +0000,2025-10-04 11:09:21 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 11:09:21 +0000,2025-10-04 11:10:51 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 11:10:51 +0000,2025-10-04 11:13:51 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 11:13:51 +0000,2025-10-04 11:27:20 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 11:27:20 +0000,2025-10-04 11:35:50 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 11:35:50 +0000,2025-10-04 11:50:19 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 11:50:19 +0000,2025-10-04 12:38:17 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 12:38:17 +0000,2025-10-04 12:39:47 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 12:39:47 +0000,2025-10-04 12:42:47 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-04 12:42:47 +0000,2025-10-04 12:48:46 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 04:49:41 +0000,2025-10-05 05:23:09 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 05:23:09 +0000,2025-10-05 05:30:09 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 05:30:09 +0000,2025-10-05 05:40:39 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 05:40:39 +0000,2025-10-05 05:54:08 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 05:54:08 +0000,2025-10-05 06:17:37 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 06:17:37 +0000,2025-10-05 06:31:06 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 06:31:06 +0000,2025-10-05 06:44:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 06:44:36 +0000,2025-10-05 06:46:35 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 06:46:35 +0000,2025-10-05 07:02:35 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 07:02:35 +0000,2025-10-05 07:21:04 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 07:21:04 +0000,2025-10-05 08:34:00 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 08:34:00 +0000,2025-10-05 09:03:59 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 09:03:59 +0000,2025-10-05 09:39:57 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 09:39:57 +0000,2025-10-05 09:43:27 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 09:43:27 +0000,2025-10-05 10:13:26 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 10:13:26 +0000,2025-10-05 10:41:54 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 10:41:54 +0000,2025-10-05 11:26:22 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 11:26:22 +0000,2025-10-05 11:41:52 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 11:41:52 +0000,2025-10-05 11:45:51 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 11:45:51 +0000,2025-10-05 11:59:51 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 11:59:51 +0000,2025-10-05 12:01:51 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:01:51 +0000,2025-10-05 12:03:21 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:03:21 +0000,2025-10-05 12:06:20 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:06:20 +0000,2025-10-05 12:06:50 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:06:50 +0000,2025-10-05 12:20:20 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:20:20 +0000,2025-10-05 12:32:49 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:32:49 +0000,2025-10-05 12:33:49 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-05 12:33:49 +0000,2025-10-05 12:34:49 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 11:32:38 +0000,2025-10-06 11:44:08 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 11:44:08 +0000,2025-10-06 11:52:37 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 11:52:37 +0000,2025-10-06 11:56:07 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 11:56:07 +0000,2025-10-06 12:09:07 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 12:09:07 +0000,2025-10-06 12:14:06 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 12:14:06 +0000,2025-10-06 12:32:36 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 12:32:36 +0000,2025-10-06 12:44:05 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 12:44:05 +0000,2025-10-06 12:56:35 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 12:56:35 +0000,2025-10-06 13:02:34 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 13:02:34 +0000,2025-10-06 13:27:33 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 13:27:33 +0000,2025-10-06 13:34:03 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 13:34:03 +0000,2025-10-06 14:08:31 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 14:08:31 +0000,2025-10-06 15:15:28 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 15:15:28 +0000,2025-10-06 15:35:27 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-06 15:35:27 +0000,2025-10-06 16:07:55 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 06:01:54 +0000,2025-10-07 06:19:54 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 06:19:54 +0000,2025-10-07 06:27:53 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 06:27:53 +0000,2025-10-07 06:29:53 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 06:29:53 +0000,2025-10-07 06:43:52 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 06:43:52 +0000,2025-10-07 06:59:52 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 06:59:52 +0000,2025-10-07 07:06:21 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 07:06:21 +0000,2025-10-07 07:08:51 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 07:08:51 +0000,2025-10-07 07:17:51 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 07:17:51 +0000,2025-10-07 07:21:21 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 07:21:21 +0000,2025-10-07 08:14:18 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 08:14:18 +0000,2025-10-07 08:19:18 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 08:19:18 +0000,2025-10-07 08:32:17 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 08:32:17 +0000,2025-10-07 09:30:44 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 09:30:44 +0000,2025-10-07 09:54:43 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 09:54:43 +0000,2025-10-07 10:07:13 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 10:07:13 +0000,2025-10-07 10:41:41 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-07 10:41:41 +0000,2025-10-07 10:55:10 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 05:12:12 +0000,2025-10-08 05:39:41 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 05:39:41 +0000,2025-10-08 05:42:41 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 05:42:41 +0000,2025-10-08 05:55:40 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 05:55:40 +0000,2025-10-08 06:12:09 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 06:12:09 +0000,2025-10-08 06:15:39 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 06:15:39 +0000,2025-10-08 06:46:08 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 06:46:08 +0000,2025-10-08 07:05:07 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 07:05:07 +0000,2025-10-08 07:06:37 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 07:06:37 +0000,2025-10-08 07:24:36 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 07:24:36 +0000,2025-10-08 07:26:36 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 07:26:36 +0000,2025-10-08 07:43:05 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 07:43:05 +0000,2025-10-08 07:46:05 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 07:46:05 +0000,2025-10-08 08:00:34 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 08:00:34 +0000,2025-10-08 08:04:04 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 08:04:04 +0000,2025-10-08 08:15:03 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 08:15:03 +0000,2025-10-08 08:35:02 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 08:35:02 +0000,2025-10-08 09:09:01 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 09:09:01 +0000,2025-10-08 09:11:31 +0000,asleepDeep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 09:11:31 +0000,2025-10-08 09:37:59 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 09:37:59 +0000,2025-10-08 09:56:58 +0000,asleepREM,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 09:56:58 +0000,2025-10-08 10:24:27 +0000,asleepCore,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-08 22:50:29 +0000,2025-10-09 00:18:03 +0000,asleep,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-09 00:18:03 +0000,2025-10-09 00:30:33 +0000,awake,America/Chicago
HKCategoryTypeIdentifierSleepAnalysis,Teja’s Apple Watch,26.0,"Watch6,15",,2025-10-09 00:30:33 +0000,2025-10-09 00:33:34 +0000,asleep,America/Chicago
